home_number,earliest_timestamp,latest_timestamp,number_of_rows,bathroom_c_electric-mains_electric-combined,bathroom_gas-pulse_gas,bathroom_room_humidity,bathroom_room_light,bathroom_room_temperature,bathroom_tempprobe_bath,bathroom_tempprobe_central-heating-flow,bathroom_tempprobe_central-heating-return,bathroom_tempprobe_hot-water-cold-pipe,bathroom_tempprobe_hot-water-hot-pipe,bathroom_tempprobe_radiator-input,bathroom_tempprobe_radiator-output,bathroom_tempprobe_shower,bathroom_tempprobe_sink,bedroom_c_electric-mains_electric-combined,bedroom_gas-pulse_gas,bedroom_room_humidity,bedroom_room_light,bedroom_room_temperature,bedroom_tempprobe_central-heating-flow,bedroom_tempprobe_central-heating-return,bedroom_tempprobe_hot-water-cold-pipe,bedroom_tempprobe_hot-water-hot-pipe,bedroom_tempprobe_radiator-input,bedroom_tempprobe_radiator-output,conservatory_room_humidity,conservatory_room_light,conservatory_room_temperature,cupboard_c_electric-mains_electric-combined,cupboard_gas-pulse_gas,cupboard_room_humidity,cupboard_room_light,cupboard_room_temperature,cupboard_tempprobe_central-heating-flow,cupboard_tempprobe_central-heating-return,cupboard_tempprobe_hot-water-cold-pipe,cupboard_tempprobe_hot-water-hot-pipe,diningroom_c_electric-mains_electric-combined,diningroom_room_humidity,diningroom_room_light,diningroom_room_temperature,diningroom_tempprobe_central-heating-flow,diningroom_tempprobe_central-heating-return,diningroom_tempprobe_hot-water-cold-pipe,diningroom_tempprobe_hot-water-hot-pipe,diningroom_tempprobe_radiator-input,diningroom_tempprobe_radiator-output,diningroom_tempprobe_sink,hall_c_electric-mains_electric-combined,hall_electric-mains_electric-combined,hall_gas-pulse_gas,hall_room_humidity,hall_room_light,hall_room_temperature,hall_tempprobe_central-heating-flow,hall_tempprobe_central-heating-return,hall_tempprobe_hot-water-cold-pipe,hall_tempprobe_hot-water-hot-pipe,hall_tempprobe_radiator-input,hall_tempprobe_radiator-output,kitchen_c_electric-mains_electric-combined,kitchen_electric-mains_electric-combined,kitchen_gas-pulse_gas,kitchen_heatcook_humidity,kitchen_heatcook_light,kitchen_heatcook_temperature,kitchen_room_humidity,kitchen_room_light,kitchen_room_temperature,kitchen_tempprobe_central-heating-flow,kitchen_tempprobe_central-heating-return,kitchen_tempprobe_hot-water-cold-pipe,kitchen_tempprobe_hot-water-hot-pipe,kitchen_tempprobe_oven,kitchen_tempprobe_radiator-input,kitchen_tempprobe_radiator-output,kitchen_tempprobe_sink,kitchenliving_heatcook_humidity,kitchenliving_heatcook_light,kitchenliving_heatcook_temperature,kitchenliving_room_humidity,kitchenliving_room_light,kitchenliving_room_temperature,kitchenliving_tempprobe_central-heating-flow,kitchenliving_tempprobe_central-heating-return,kitchenliving_tempprobe_hot-water-cold-pipe,kitchenliving_tempprobe_hot-water-hot-pipe,kitchenliving_tempprobe_radiator-input,kitchenliving_tempprobe_radiator-output,kitchenliving_tempprobe_sink,livingroom_c_electric-mains_electric-combined,livingroom_electric-mains_electric-combined,livingroom_gas-pulse_gas,livingroom_heater_humidity,livingroom_heater_light,livingroom_heater_temperature,livingroom_room_humidity,livingroom_room_light,livingroom_room_temperature,livingroom_tempprobe_central-heating-flow,livingroom_tempprobe_central-heating-return,livingroom_tempprobe_hot-water-cold-pipe,livingroom_tempprobe_hot-water-hot-pipe,livingroom_tempprobe_radiator-input,livingroom_tempprobe_radiator-output,other_c_electric-mains_electric-combined,other_gas-pulse_gas,other_room_humidity,other_room_light,other_room_temperature,other_tempprobe_central-heating-flow,other_tempprobe_central-heating-return,other_tempprobe_hot-water-cold-pipe,other_tempprobe_hot-water-hot-pipe,other_tempprobe_radiator-input,other_tempprobe_radiator-output,other_tempprobe_shower,outside_c_electric-mains_electric-combined,outside_electric-mains_electric-combined,outside_gas-pulse_gas,outside_tempprobe_central-heating-flow,outside_tempprobe_central-heating-return,outside_tempprobe_hot-water-cold-pipe,outside_tempprobe_hot-water-hot-pipe,playroom_room_humidity,playroom_room_light,playroom_room_temperature,playroom_tempprobe_radiator-input,playroom_tempprobe_radiator-output,study_c_electric-mains_electric-combined,study_gas-pulse_gas,study_heater_humidity,study_heater_light,study_heater_temperature,study_room_humidity,study_room_light,study_room_temperature,study_tempprobe_central-heating-flow,study_tempprobe_central-heating-return,study_tempprobe_hot-water-cold-pipe,study_tempprobe_hot-water-hot-pipe,study_tempprobe_radiator-input,study_tempprobe_radiator-output,utility_c_electric-mains_electric-combined,utility_gas-pulse_gas,utility_room_humidity,utility_room_light,utility_room_temperature,utility_tempprobe_central-heating-flow,utility_tempprobe_central-heating-return,utility_tempprobe_hot-water-cold-pipe,utility_tempprobe_hot-water-hot-pipe,utility_tempprobe_radiator-input,utility_tempprobe_radiator-output,utility_tempprobe_sink
home210,09/10/2017 07:00,30/06/2018 23:00,6062,0,0,12116,12116,12116,0,0,0,0,0,0,0,0,0,0,0,18165,18169,18165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6046,0,0,12120,12120,12120,0,0,0,0,0,0,0,0,0,0,0,0,6059,6058,6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059,6059,6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,6057,6059,6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059,6059,6059,6057,0,445,445,0,0,0
home211,10/10/2017 07:00,29/06/2018 13:00,4702,4679,0,9319,9321,9319,0,4680,4680,4668,4668,0,0,0,0,0,0,18562,18571,18562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9332,9331,9332,0,0,0,0,0,0,0,0,0,0,0,0,4687,4687,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,4687,4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,4686,4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home212,11/10/2017 10:00,30/06/2018 23:00,5392,0,0,5377,5376,5377,0,0,0,0,0,4703,4703,0,4707,0,0,10726,10727,10726,0,0,0,0,4244,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367,0,0,5376,5376,5376,5376,5376,5377,5377,4709,4709,0,0,0,0,0,0,5365,5368,5365,0,0,0,0,0,3872,3872,4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5375,5375,5375,0,0,0,0,9416,9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home213,12/10/2017 07:00,30/06/2018 23:00,5488,0,0,10911,10918,10911,0,0,0,0,0,0,0,0,0,0,0,5279,5272,5279,4021,4021,4026,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5407,0,896,5477,5476,5477,0,0,0,0,0,0,0,0,0,0,0,0,5470,5471,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5478,5480,5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home214,12/10/2017 10:00,30/06/2018 23:00,5988,0,0,5974,5974,5974,0,0,0,0,0,0,0,0,0,0,0,17270,17269,17269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975,5974,5975,0,0,0,0,0,0,0,0,0,0,0,0,5967,5965,5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964,5963,5964,0,0,0,0,0,0,5954,0,0,0,0,5964,5964,5974,5974,0,0,0,0,0,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home215,12/10/2017 13:00,30/06/2018 23:00,4197,0,0,4190,4190,4190,0,0,0,0,0,0,0,0,0,0,0,4190,4190,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180,0,957,4190,4191,4190,0,0,0,0,0,0,0,0,0,0,0,0,2531,2561,2531,1152,1152,615,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,4185,4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4189,4190,4189,0,0,0,0,0,0,0
home216,13/10/2017 07:00,30/06/2018 23:00,5986,0,0,5956,5958,5956,0,0,0,0,0,0,0,0,0,0,3059,5964,5962,5964,5959,5959,5960,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5934,0,0,5963,5963,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5963,5962,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home218,13/10/2017 13:00,30/06/2018 23:00,5940,0,0,5674,5677,5674,0,0,0,0,0,0,0,0,0,0,0,8951,8977,8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835,0,0,5576,5573,5576,0,0,0,0,0,0,0,0,2296,0,0,0,5891,5890,5891,5808,5808,5807,5807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5919,5919,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home219,16/10/2017 13:00,23/03/2018 12:00,3612,0,0,3607,3608,3607,0,0,0,0,0,0,0,0,0,0,0,3610,3610,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,0,1741,3610,3610,3610,0,0,0,0,0,0,0,0,0,0,0,0,3591,3595,3591,3536,3536,3556,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608,3608,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,3610,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home221,17/10/2017 14:00,23/04/2018 13:00,4324,0,0,8600,8601,8600,0,0,0,0,0,0,0,0,0,4300,0,8602,8601,8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,4301,4300,0,0,0,0,0,0,0,0,2452,0,0,0,4300,4301,4300,4298,4298,4298,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,4301,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home222,18/10/2017 07:00,25/06/2018 20:00,5738,0,0,11215,11207,11215,0,0,0,0,0,0,0,0,0,0,0,17131,17128,17131,106,5722,5719,5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709,0,0,11433,11434,11433,0,0,0,0,0,0,0,0,0,0,0,0,5710,5710,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5723,5723,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home223,18/10/2017 13:00,12/06/2018 07:00,4992,0,0,14861,14861,14861,0,0,0,0,0,0,0,0,0,0,0,19877,19876,19877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017,5238,5017,0,0,0,0,0,0,0,0,0,0,0,0,4969,4970,4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,4970,4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,4968,4968,4958,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4955,4959,4955,0,0,0,0,0,0,0
home224,24/10/2017 07:00,30/06/2018 23:00,5713,0,0,5679,5680,5679,0,0,0,0,0,0,0,0,0,0,0,11404,11404,11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703,5703,5703,0,0,0,0,0,0,0,5691,0,0,11406,11407,11406,5701,5701,5702,5702,0,0,0,0,0,0,0,0,5702,5701,5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703,5703,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5701,5702,5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home225,24/10/2017 10:00,30/06/2018 23:00,5726,0,2503,11400,11400,11400,4324,0,0,0,0,4326,4326,0,301,0,0,22722,22721,22722,0,0,0,0,16560,16560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688,0,0,5700,5700,5700,0,0,0,0,4324,4324,0,0,0,0,0,0,5701,5700,5701,5686,5686,5286,5286,0,4254,4254,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,5700,5700,0,0,0,0,8140,8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home226,17/10/2017 13:00,30/06/2018 23:00,4867,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,9686,9684,9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,0,1680,4851,4849,4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4851,4850,4851,4851,1400,3286,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home227,26/10/2017 07:00,30/06/2018 23:00,4478,0,0,4446,4443,4446,0,0,0,0,0,3346,3480,0,3467,0,0,8890,8888,8890,4446,4446,4445,4445,4520,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4446,3069,4447,4447,4447,0,0,0,0,3482,3482,0,0,0,0,0,0,4447,4446,4447,0,0,0,0,0,3481,3481,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4447,4447,4447,0,0,0,0,0,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home228,27/10/2017 08:00,30/06/2018 23:00,5165,0,0,5150,5150,5150,0,0,0,0,0,4333,0,0,4321,0,0,5149,5150,5149,0,0,0,0,4308,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,0,1935,5149,5150,5149,0,0,0,0,4339,4339,0,0,0,0,0,0,5131,5128,5131,4853,4853,4591,4591,0,4297,4297,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5149,5149,5149,0,0,0,0,4338,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home229,30/10/2017 09:00,30/06/2018 23:00,5460,0,0,5076,5086,5076,0,0,0,0,0,0,0,0,0,0,0,25025,25029,25025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,15106,15159,15106,0,0,0,0,0,0,0,0,0,0,0,0,5156,5142,5156,5080,5080,5065,5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,5450,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015,5016,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5437,0,7131,7143,7131,0,0,0,0,0,0,0
home230,30/10/2017 11:00,30/06/2018 23:00,5243,0,0,5221,5218,5221,0,0,0,0,0,0,0,0,0,0,0,15632,15626,15632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213,0,0,10403,10407,10403,5225,5225,5215,5215,0,0,0,0,0,0,0,0,5228,5227,5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230,5229,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home231,30/10/2017 14:00,20/06/2018 18:00,4700,0,0,4668,4667,4668,2903,0,0,0,0,2914,2914,0,0,0,0,14030,14029,14030,0,0,0,0,8728,8728,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,4501,4501,0,0,0,0,2785,2785,0,4666,0,0,9355,9357,9355,4679,4679,4675,4675,2914,2914,0,0,0,0,0,0,4676,4675,4676,0,0,0,0,0,2903,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4671,4668,4671,0,0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home232,30/10/2017 14:00,19/06/2018 13:00,5297,0,0,5270,5269,5270,0,0,0,0,0,0,0,0,0,0,0,15814,15816,15814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10555,10554,10555,0,0,0,0,0,0,0,0,0,0,0,0,5277,5277,5277,5105,5105,5252,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,5178,5180,5178,5278,5278,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home233,31/10/2017 14:00,22/05/2018 13:00,3500,0,0,10316,10321,10316,0,0,0,0,0,0,0,0,0,0,0,13804,13819,13804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,6961,6960,6961,0,0,0,0,0,0,3469,0,0,0,0,0,3481,3481,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,3481,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,3471,3470,3429,3429,3464,3464,0,0,0
home234,01/11/2017 09:00,24/04/2018 16:00,3993,0,0,3979,3979,3979,0,0,0,0,0,0,0,0,0,0,0,3975,3975,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978,0,1824,3979,3980,3979,0,0,0,0,0,0,0,0,0,0,0,0,3978,3979,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940,3940,3940,3977,3977,3977,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home235,03/11/2017 08:00,30/06/2018 23:00,5473,0,0,5461,5461,5461,0,0,0,0,0,0,0,0,0,0,0,16361,16363,16361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10909,10908,10909,5457,5457,5392,5392,0,0,5451,0,0,0,0,0,5462,5463,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,5465,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home236,06/07/2017 16:00,01/06/2018 11:00,4413,0,0,8820,8822,8820,0,0,0,0,0,0,0,0,0,0,0,13228,13232,13228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,0,0,8821,8820,8821,0,0,0,0,0,0,0,0,0,0,0,0,4410,4412,4410,4409,4409,4408,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411,4411,4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home237,02/11/2017 08:00,30/06/2018 23:00,5499,0,0,10975,10975,10975,0,0,0,0,0,0,0,0,0,0,0,10975,10975,10975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474,0,1752,5488,5488,5488,5487,5487,5486,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,5487,5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home238,02/11/2017 12:00,30/06/2018 23:00,5525,0,0,10961,10961,10961,0,0,0,0,0,1797,1797,0,1797,0,0,16418,16415,16418,0,0,0,0,4806,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,5482,5482,5482,0,0,0,0,1619,1619,0,0,0,0,0,0,5461,5464,5461,5419,5419,5273,5273,0,1611,1611,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,0,0,0,0,0,5297,5309,5297,0,0,0,0,1602,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home239,03/11/2017 13:00,30/06/2018 23:00,5473,0,0,10921,10921,10921,0,0,0,0,0,0,0,0,0,0,0,10922,10921,10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5449,0,1621,5462,5461,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461,5461,5461,5461,5461,5460,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home240,06/11/2017 09:00,30/06/2018 23:00,5401,0,0,5386,5386,5386,0,0,0,0,0,0,0,0,0,5374,0,26898,26892,26898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,5387,5388,5387,0,0,0,0,0,0,0,0,0,0,0,0,5388,5387,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345,5342,5345,5386,5387,5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360,5362,5360,5269,5269,5362,5362,0,0,0
home241,07/11/2017 09:00,30/06/2018 23:00,5379,0,0,5361,5361,5361,0,0,0,0,0,0,0,0,0,0,0,5340,5342,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,5363,5364,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5366,5366,5367,5367,5365,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355,0,5366,5367,5366,0,0,0,0,0,0,0
home242,07/11/2017 13:00,30/06/2018 23:00,5368,0,0,10469,10469,10469,3234,0,0,0,0,6355,6354,0,3240,0,0,15956,15952,15956,0,0,0,0,9801,9802,0,0,0,0,0,0,0,0,0,0,0,0,5177,5353,5353,5353,0,0,0,0,3232,3232,0,0,0,2401,10619,10618,10619,0,0,0,0,3267,3267,0,0,0,0,0,0,5326,5324,5326,0,0,0,0,0,3242,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,5353,5353,0,0,0,0,3269,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234,5231,5234,4776,4776,5169,5169,0,0,0
home243,07/11/2017 13:00,30/06/2018 08:00,5298,0,0,5280,5279,5280,0,0,0,0,0,0,0,0,0,0,0,15830,15829,15830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271,0,0,10469,10470,10469,0,0,0,0,0,0,0,0,0,0,0,0,5285,5284,5285,5270,5270,5274,5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5285,5286,5244,5282,5283,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
